image name,number of waste,Group
vid_000052_frame0000021_jpg.rf.981ae2cfd0dce9645e567cc7adf1ed41.jpg,1.0,surface of the water
vid_000052_frame0000022_jpg.rf.d717746b24023296197e7dd324b38ecf.jpg,1.0,surface of the water
vid_000052_frame0000023_jpg.rf.e1d3efc1be25b9949040e8b26e46d73e.jpg,1.0,surface of the water
vid_000052_frame0000029_jpg.rf.114d03b186a24f9bcf0331ab24bf2c68.jpg,1.0,surface of the water
vid_000052_frame0000031_jpg.rf.ee03ffadabfc4fcc1d18026764c03b48.jpg,1.0,surface of the water
vid_000052_frame0000039_jpg.rf.ddcbfb4e9c99d00c0015e4862a6a9459.jpg,1.0,surface of the water
vid_000052_frame0000035_jpg.rf.2c1b95d13ab18605e1061199c6959bc1.jpg,1.0,surface of the water
vid_000052_frame0000041_jpg.rf.1f132c303472dfe2cfe0572ee8ac8b3a.jpg,1.0,surface of the water
vid_000052_frame0000043_jpg.rf.76a40cdb912fbf0fc64f37cfa7d79344.jpg,1.0,surface of the water
vid_000052_frame0000047_jpg.rf.bd17d9e0606d987028eb22d01cc595c4.jpg,1.0,surface of the water
vid_000052_frame0000049_jpg.rf.af3b1ac488ecccd5157bef8f2f275db2.jpg,1.0,under the water
vid_000052_frame0000052_jpg.rf.b0b51d6f0cfd29757ec415f9832072ee.jpg,1.0,surface of the water
vid_000052_frame0000060_jpg.rf.fcfd76e29290ba74b29b67b32435dd22.jpg,1.0,surface of the water
vid_000052_frame0000051_jpg.rf.93b20d74b66b1fbb7125e15e723ffb41.jpg,1.0,surface of the water
vid_000052_frame0000062_jpg.rf.18d6aa60be9c60dd8d01395aefaf159d.jpg,1.0,surface of the water
vid_000075_frame0000157_jpg.rf.590f9df8884ac4ff5d1f239be74ae01b.jpg,1.0,surface of the water
vid_000077_frame0000001_jpg.rf.98c7ecfcb920da5e3b1f526821c51fdf.jpg,1.0,surface of the water
vid_000077_frame0000002_jpg.rf.09f59b4e4007847934ab63e99ec99233.jpg,1.0,surface of the water
vid_000077_frame0000005_jpg.rf.f0462b4e8fcbeea81ba90960cd51c1ac.jpg,1.0,surface of the water
vid_000077_frame0000006_jpg.rf.e8b6676840e60e09f3b6e6aac1a86967.jpg,1.0,surface of the water
vid_000077_frame0000014_jpg.rf.9eff000b44d77aaa836573f19f82ce5b.jpg,1.0,surface of the water
vid_000077_frame0000022_jpg.rf.4f979b6da76edbf483739f61394d36b3.jpg,1.0,surface of the water
vid_000077_frame0000030_jpg.rf.5d2614f26739b29bc0eab3cfd784b562.jpg,1.0,surface of the water
vid_000077_frame0000024_jpg.rf.e6e632c4650b71277db1dc1bb31079e7.jpg,1.0,surface of the water
vid_000077_frame0000036_jpg.rf.c93d63cb7a49c6822a96cd1b9b345d57.jpg,1.0,surface of the water
vid_000077_frame0000040_jpg.rf.6bed2f81edcc55bc32dd823deade8160.jpg,1.0,surface of the water
vid_000077_frame0000051_jpg.rf.693c8ad0ecbd4c90fa7e68cc6c06a07d.jpg,1.0,surface of the water
vid_000079_frame0000011_jpg.rf.72d1372eed0448b36e787468585d933b.jpg,1.0,surface of the water
vid_000079_frame0000013_jpg.rf.21ad3093ea0de06dc38d63c2c3d86c5a.jpg,1.0,surface of the water
vid_000079_frame0000014_jpg.rf.6542d0eca734c6cc4eb5e157ef087f47.jpg,1.0,surface of the water
vid_000079_frame0000015_jpg.rf.07466956b6a121f412c18ee60711db1d.jpg,1.0,surface of the water
vid_000079_frame0000016_jpg.rf.989d3b02930f22b118451c898f2f07db.jpg,1.0,surface of the water
vid_000079_frame0000017_jpg.rf.d0db94ea68d8ee3b9256ce015c952e1f.jpg,1.0,surface of the water
vid_000079_frame0000019_jpg.rf.41c5c2f782a64998f22b4416573a764b.jpg,1.0,surface of the water
vid_000079_frame0000026_jpg.rf.f24bebd4bc54fae67a87f5ca053b98ba.jpg,1.0,surface of the water
vid_000079_frame0000027_jpg.rf.accfa0818a1d7791f0fe85f81b6b064b.jpg,1.0,surface of the water
vid_000079_frame0000039_jpg.rf.86c760c47d4d4939e37691a575df497d.jpg,1.0,surface of the water
vid_000079_frame0000050_jpg.rf.af2958bace96d150a7ac9f493930d1ed.jpg,1.0,surface of the water
vid_000079_frame0000055_jpg.rf.a4f98a1d2c1c47862dc58382ac39bba4.jpg,1.0,surface of the water
vid_000079_frame0000058_jpg.rf.fda109c4a0c4532aa1f29adadef3f860.jpg,1.0,surface of the water
vid_000079_frame0000070_jpg.rf.a1ed3b16f0fdee8476eee46d006f9fa5.jpg,1.0,surface of the water
vid_000079_frame0000061_jpg.rf.8ad48f4fd7ba88e06caac8fe8701b598.jpg,1.0,surface of the water
vid_000079_frame0000073_jpg.rf.9360b9dd23c62d2d5573195cfd00e8c8.jpg,1.0,surface of the water
vid_000079_frame0000079_jpg.rf.c224498ff1a316a7a84d9d6c2a2b8814.jpg,1.0,surface of the water
vid_000079_frame0000097_jpg.rf.1d8387ff14dc04eb20f709b090ade273.jpg,1.0,surface of the water
vid_000079_frame0000111_jpg.rf.47fdb3124fccd7f37be8a81d0d3d3790.jpg,1.0,surface of the water
vid_000079_frame0000101_jpg.rf.e1114a070119218a04afe4b07d3d9fe2.jpg,1.0,surface of the water
vid_000079_frame0000115_jpg.rf.cf3dc8b6d8c7ecef6363e27ffd090e99.jpg,1.0,surface of the water
vid_000080_frame0000023_jpg.rf.569c3ab5e6dbd625018bf364ac9d3cbf.jpg,1.0,surface of the water
vid_000079_frame0000118_jpg.rf.442b3e54dec2d4ead7e94cf7562f66f1.jpg,1.0,surface of the water
vid_000080_frame0000031_jpg.rf.15e681a145b4e96da7102da2421b4250.jpg,1.0,surface of the water
vid_000080_frame0000030_jpg.rf.985cbc4c1abc4a52fd58013100731c0b.jpg,1.0,surface of the water
vid_000080_frame0000045_jpg.rf.378085b204fd4de0ba4c686e4a0bbe20.jpg,1.0,surface of the water
vid_000080_frame0000037_jpg.rf.9eb9067953cce3b077db531753882fe0.jpg,1.0,surface of the water
vid_000080_frame0000046_jpg.rf.f367e3f2c83f73468e5df0edcf53d0d1.jpg,1.0,surface of the water
vid_000080_frame0000051_jpg.rf.112487ffb2a35a6e4724a29ff28175ab.jpg,1.0,surface of the water
vid_000080_frame0000052_jpg.rf.3e178c277f6be00ad21e56967062a6c6.jpg,1.0,surface of the water
vid_000080_frame0000053_jpg.rf.59cd2a8284842e8b1625035baef955b5.jpg,1.0,surface of the water
vid_000080_frame0000054_jpg.rf.db94052300e9dd0567b5e43ff342fc60.jpg,1.0,surface of the water
vid_000080_frame0000055_jpg.rf.c8d5a77125ce2349a20d4f97a3e9570d.jpg,1.0,surface of the water
vid_000080_frame0000057_jpg.rf.f4029ac8fae088c3b5e3b4b7a720ae5d.jpg,1.0,surface of the water
vid_000080_frame0000059_jpg.rf.aec0cee60e55c0b1d5594c5fe9e29b16.jpg,1.0,surface of the water
vid_000080_frame0000063_jpg.rf.0398e7ee8ee7111925ca94e47f5f8b48.jpg,1.0,surface of the water
vid_000080_frame0000061_jpg.rf.019805ef130749bb315255ae78376225.jpg,1.0,surface of the water
vid_000080_frame0000064_jpg.rf.67b6f6cfd49eee05b15fe13b3a7cffc1.jpg,1.0,surface of the water
vid_000080_frame0000069_jpg.rf.a6b793e63810fd3541ee12d7bce3270a.jpg,1.0,surface of the water
vid_000080_frame0000072_jpg.rf.9afe403f3d7b252e49a7c53cf83cbb74.jpg,1.0,surface of the water
vid_000080_frame0000071_jpg.rf.57ade30c739963642e643c3cb68e95d2.jpg,1.0,surface of the water
vid_000080_frame0000083_jpg.rf.e813ca34aec8444c048adafb9d40f684.jpg,1.0,surface of the water
vid_000080_frame0000075_jpg.rf.966d67a2bd0ffc2dc5432d236663dbaf.jpg,1.0,surface of the water
vid_000080_frame0000085_jpg.rf.b163dcdffdb6cd749dbfb9eadf36e722.jpg,1.0,surface of the water
vid_000080_frame0000088_jpg.rf.807f547224d0e5ee0d225b9909544023.jpg,1.0,surface of the water
vid_000080_frame0000089_jpg.rf.d5fac8c89461c95ca99006d8e7c70669.jpg,1.0,surface of the water
vid_000080_frame0000122_jpg.rf.1bb90d127aeedbc5dd58f31842a2c8bb.jpg,1.0,surface of the water
vid_000080_frame0000105_jpg.rf.e1f5264c3fee5d85a115367fd670b28d.jpg,1.0,surface of the water
vid_000080_frame0000090_jpg.rf.fc43b2f71244fc202a94bdb57abd552b.jpg,1.0,surface of the water
vid_000080_frame0000124_jpg.rf.ed58a5dfd9c057a8f309effa62ece483.jpg,1.0,surface of the water
vid_000080_frame0000132_jpg.rf.52bcdf23a7ab02c1849028ebc1eae8fa.jpg,1.0,surface of the water
vid_000082_frame0000003_jpg.rf.24ce60180b666e7dea5d6a1dd23bbcc5.jpg,1.0,surface of the water
vid_000081_frame0000022_jpg.rf.9200400749c7e8bcbe1c0e0b86d03fd0.jpg,1.0,surface of the water
vid_000082_frame0000004_jpg.rf.99dd3716ec48d393aa7cbecaa31e9c77.jpg,1.0,surface of the water
vid_000082_frame0000005_jpg.rf.826b880f7122f170700a0194faec10d4.jpg,1.0,surface of the water
vid_000082_frame0000006_jpg.rf.43687031ba21277a99df3bc309497a6e.jpg,1.0,surface of the water
vid_000082_frame0000016_jpg.rf.e0e884d53cbe81dd652b1d5f0d4f08f3.jpg,1.0,surface of the water
vid_000082_frame0000019_jpg.rf.21197df6cf5c98e8d1c4a1c9d444990e.jpg,1.0,under the water
vid_000082_frame0000023_jpg.rf.e108653b569a30b84e362eb3da408b2a.jpg,1.0,surface of the water
vid_000082_frame0000024_jpg.rf.aa7464b4290b05e354f8a0ccc41cb00f.jpg,1.0,surface of the water
vid_000083_frame0000008_jpg.rf.3071bf80438403cda6a4153dcb978846.jpg,1.0,surface of the water
vid_000082_frame0000025_jpg.rf.d070ca3105437dde135b47064413bae9.jpg,1.0,surface of the water
vid_000083_frame0000002_jpg.rf.8b51312eafa109551c741d9cd3e5fe10.jpg,1.0,surface of the water
vid_000083_frame0000004_jpg.rf.de19d682560e680f99cbc80f7369c49d.jpg,1.0,surface of the water
vid_000084_frame0000008_jpg.rf.afb0fbb8754ef1f8bd7effb99c2bb6fc.jpg,1.0,surface of the water
vid_000084_frame0000012_jpg.rf.288b8670dc98e23ff4ba7dd4584cde49.jpg,1.0,surface of the water
vid_000083_frame0000042_jpg.rf.8cb3cbcf58e7cae6f4daff830bc9fe03.jpg,1.0,surface of the water
vid_000084_frame0000041_jpg.rf.f49248152f92dce1381197edb37ecdfa.jpg,1.0,surface of the water
vid_000084_frame0000047_jpg.rf.13116a043b40d52bc0318646fff7e1a9.jpg,1.0,surface of the water
vid_000084_frame0000056_jpg.rf.05ac48da654581c111e4bca9d9403ae3.jpg,1.0,surface of the water
vid_000084_frame0000098_jpg.rf.6a065e8704228eeda072d59660a09ffa.jpg,1.0,surface of the water
vid_000084_frame0000081_jpg.rf.ccf3580eeb8deafa81c6f29c0709ff02.jpg,1.0,surface of the water
vid_000084_frame0000075_jpg.rf.c991d6787e0dc5eec6ba283ca8bf179c.jpg,1.0,surface of the water
vid_000084_frame0000064_jpg.rf.6021343db143cbf3c94e4e40228a44c3.jpg,1.0,surface of the water
vid_000084_frame0000073_jpg.rf.7e98adfc97b55527b78e83490033c6e9.jpg,1.0,surface of the water
vid_000084_frame0000092_jpg.rf.dc4dfed8b5b01739a572520c1b851402.jpg,1.0,surface of the water
vid_000084_frame0000128_jpg.rf.011e44bb3ca5828c712f5546f756f191.jpg,1.0,surface of the water
vid_000085_frame0000008_jpg.rf.3a3162af091d0bcc346236eda37de39f.jpg,1.0,surface of the water
vid_000085_frame0000010_jpg.rf.fc4329feba7f5c13a203af5fb27c61ff.jpg,1.0,under the water
vid_000085_frame0000011_jpg.rf.e0253657dbef735048cc7a3b2c90bf80.jpg,1.0,under the water
vid_000085_frame0000022_jpg.rf.792b6edcaccc2b6c248d01606edc9e5d.jpg,1.0,surface of the water
vid_000085_frame0000015_jpg.rf.e2c1690aeebbc0c1a8c7ca8c9d1eb8db.jpg,1.0,under the water
vid_000085_frame0000012_jpg.rf.f00b22a8578be93995cebd45d0d2deb4.jpg,1.0,under the water
vid_000085_frame0000019_jpg.rf.238419f6f69b40db701bbcdfc92e2a3a.jpg,1.0,under the water
vid_000085_frame0000031_jpg.rf.650fb8858f1554388fcef10ff148c420.jpg,1.0,surface of the water
vid_000085_frame0000021_jpg.rf.ae36574753f6c46e8f58fdb148249528.jpg,1.0,surface of the water
vid_000085_frame0000024_jpg.rf.c5183993893affb354d64a081e1b20c7.jpg,1.0,surface of the water
vid_000085_frame0000027_jpg.rf.7981adaaceeb79d9f7f40dc2acfcea5d.jpg,1.0,surface of the water
vid_000085_frame0000033_jpg.rf.83eee9f3699fee64fb8fdf867f7a9ff3.jpg,1.0,surface of the water
vid_000085_frame0000034_jpg.rf.a415ce8dd157532396d00c75a9965fa4.jpg,1.0,surface of the water
vid_000085_frame0000036_jpg.rf.6d563c9211e39a53b02de035c50a7dd5.jpg,1.0,surface of the water
vid_000085_frame0000038_jpg.rf.55619fa9829967408e4539798ab9ae61.jpg,1.0,surface of the water
vid_000085_frame0000039_jpg.rf.eaea5c8440458972694d72717993a147.jpg,1.0,surface of the water
vid_000085_frame0000040_jpg.rf.70e257158cff6098fba3215a7a6395ed.jpg,1.0,surface of the water
vid_000085_frame0000045_jpg.rf.5f3f8f4d1b5479aa5457d3e61c916692.jpg,1.0,surface of the water
vid_000085_frame0000046_jpg.rf.4a14a2248d80d10117c6a9a090c96988.jpg,1.0,surface of the water
vid_000089_frame0000038_jpg.rf.0733203a6a7f1400ca9caa80260b3990.jpg,2.0,surface of the water
vid_000085_frame0000047_jpg.rf.6b4133e487e54f64b414120132598d9e.jpg,1.0,surface of the water
vid_000089_frame0000047_jpg.rf.af5d8482067adf08456ffbdc01ae4343.jpg,2.0,surface of the water
vid_000090_frame0000079_jpg.rf.ee38227cd0718c30117cb03646c1c5da.jpg,1.0,surface of the water
vid_000090_frame0000084_jpg.rf.4ad78e450a5405d1f6f06a29c8e9ac26.jpg,1.0,surface of the water
vid_000100_frame0000007_jpg.rf.325ce091905de3573e40f92477ae0fc4.jpg,1.0,surface of the water
vid_000090_frame0000054_jpg.rf.bddc978d054de2d2fbda7fc3e5af9c54.jpg,1.0,surface of the water
vid_000100_frame0000014_jpg.rf.834fb7a95166ec13e078e8eaef0fc572.jpg,1.0,surface of the water
vid_000100_frame0000013_jpg.rf.6abab7a7539ac61791bd3f1a77683751.jpg,1.0,surface of the water
vid_000100_frame0000008_jpg.rf.d0f8f5c8877aa17f96cdf94f3b1b80f1.jpg,1.0,surface of the water
vid_000100_frame0000016_jpg.rf.83cd7dd6575c8fc8e9116fda5e4f0ca0.jpg,1.0,surface of the water
vid_000101_frame0000006_jpg.rf.97ed4670697d24ce4eae1e62724119e7.jpg,1.0,surface of the water
vid_000101_frame0000007_jpg.rf.51a0136f4121eea834aa9b8931ede827.jpg,1.0,surface of the water
vid_000101_frame0000011_jpg.rf.d843428e56e0bc049084bcf63b8b7930.jpg,1.0,surface of the water
vid_000101_frame0000012_jpg.rf.876093a5db7db73301a5d754901f0932.jpg,1.0,surface of the water
vid_000101_frame0000013_jpg.rf.3b41a5dd9283900bd1654bf7ca190108.jpg,1.0,surface of the water
vid_000107_frame0000017_jpg.rf.4195ff800033901d134a68a2624bd9b7.jpg,1.0,surface of the water
vid_000107_frame0000010_jpg.rf.b9076eef6b2892ba584934f3ed057258.jpg,1.0,surface of the water
vid_000109_frame0000013_jpg.rf.8043415339123b4e157387b7ed4d905b.jpg,1.0,surface of the water
vid_000107_frame0000005_jpg.rf.df99a384497aad694618d1962c65ed48.jpg,1.0,surface of the water
vid_000109_frame0000018_jpg.rf.a057a8c4ed57ee98651a2d6241d6111c.jpg,1.0,under the water
vid_000109_frame0000015_jpg.rf.fa84977682b8c34c0abf83d720c70d3a.jpg,1.0,surface of the water
vid_000109_frame0000016_jpg.rf.07fb7e72307f4d5f29620c49ade68d44.jpg,1.0,under the water
vid_000109_frame0000021_jpg.rf.f03d9b3a7bd72711888e52a218beabc7.jpg,1.0,under the water
vid_000109_frame0000019_jpg.rf.9da1814f3e028bb42d7bb9a443cbad1c.jpg,1.0,surface of the water
vid_000109_frame0000022_jpg.rf.8c18d70a900753a7a308bfdab77d235a.jpg,1.0,under the water
vid_000109_frame0000023_jpg.rf.ccc9444e5cbfc93caa55a275db95c236.jpg,1.0,under the water
vid_000109_frame0000024_jpg.rf.4bf921ea5a9924cd11ae13190828a468.jpg,1.0,surface of the water
vid_000109_frame0000026_jpg.rf.3bade1b2047fb78a7051a53684ffdbf9.jpg,1.0,surface of the water
vid_000109_frame0000025_jpg.rf.c83a6a0922af111ecae06f5596c56764.jpg,1.0,surface of the water
vid_000109_frame0000031_jpg.rf.8ad4c879282068677b8d9c5c4124afb8.jpg,1.0,surface of the water
vid_000109_frame0000029_jpg.rf.42e1b7d584bb615158b443b3b9a4a7a8.jpg,1.0,surface of the water
vid_000109_frame0000030_jpg.rf.0a068ec7f4f9d781546a22a7c3b4efbc.jpg,1.0,surface of the water
vid_000109_frame0000033_jpg.rf.873f8bea6943866f53928856e649a36f.jpg,1.0,surface of the water
vid_000109_frame0000035_jpg.rf.ffdd9c2661aefcd9ea0e6cebc37a821a.jpg,1.0,surface of the water
vid_000109_frame0000037_jpg.rf.31ecb0c0598bd279fa7757cc7ff2d68f.jpg,1.0,surface of the water
vid_000110_frame0000012_jpg.rf.95f6da9a1db2d1b062bbce17a08c10c0.jpg,1.0,under the water
vid_000110_frame0000011_jpg.rf.bff1ec80b8868387d77bc8733065d324.jpg,1.0,surface of the water
vid_000110_frame0000017_jpg.rf.599aabe62e6f037710f0703b200baa50.jpg,1.0,surface of the water
vid_000110_frame0000013_jpg.rf.dc83df909410dde91192031850fbc9ca.jpg,1.0,surface of the water
vid_000110_frame0000016_jpg.rf.1f806b864b583fdcdcc317bab9c50541.jpg,1.0,surface of the water
vid_000110_frame0000018_jpg.rf.eceebe36fbe06c0a65a58e5b3ef03589.jpg,1.0,surface of the water
vid_000111_frame0000008_jpg.rf.5af780817314beea1ed87d1545fd7816.jpg,1.0,surface of the water
vid_000111_frame0000007_jpg.rf.3e29f8b80259651a5846259d2870d338.jpg,1.0,surface of the water
vid_000111_frame0000009_jpg.rf.39eb3ca218cf5795acd1ca1a52d63ace.jpg,1.0,surface of the water
vid_000111_frame0000010_jpg.rf.71c2347df90c811ba2660bf3ffd51202.jpg,1.0,surface of the water
vid_000112_frame0000017_jpg.rf.5250b7bcd52070834f284ad6b025734f.jpg,1.0,surface of the water
vid_000112_frame0000016_jpg.rf.98dd2b8649d293e1f76a64df83d74fc2.jpg,1.0,surface of the water
vid_000112_frame0000007_jpg.rf.94002fe7c8326ba5ed7cff3b7a6418ae.jpg,1.0,surface of the water
vid_000112_frame0000014_jpg.rf.bd44fdc8cb1e36619dc2f6cbc0e553f8.jpg,1.0,surface of the water
vid_000112_frame0000012_jpg.rf.762f0e4ed63db5dbe8c6396fb514152b.jpg,1.0,surface of the water
vid_000112_frame0000036_jpg.rf.84d0334aad70d8a554a99bc6cd174192.jpg,1.0,surface of the water
vid_000112_frame0000030_jpg.rf.a2db93597cc8331ce08b61a318fc7f69.jpg,1.0,surface of the water
vid_000112_frame0000031_jpg.rf.ce4021ac0de1f083e01fb999fc64724a.jpg,1.0,surface of the water
vid_000112_frame0000035_jpg.rf.9eca6ceb8b8dbef5f91e5b33a1775f53.jpg,1.0,surface of the water
vid_000112_frame0000019_jpg.rf.880120045cc85ce576e2460fb95bfa68.jpg,1.0,surface of the water
vid_000112_frame0000049_jpg.rf.12b40d9b25d669d9fd900d21bbf7f23b.jpg,1.0,surface of the water
vid_000112_frame0000048_jpg.rf.213543cc63994b9219d2e1ab57842f30.jpg,1.0,surface of the water
vid_000112_frame0000038_jpg.rf.37e002dea4dfab911b0233d16f9dbe48.jpg,1.0,surface of the water
vid_000112_frame0000042_jpg.rf.bf51817e0aa7c69e5166fce96d505b82.jpg,1.0,surface of the water
vid_000112_frame0000043_jpg.rf.9cb97d005faaaaa060baf1729e517c24.jpg,1.0,surface of the water
vid_000112_frame0000041_jpg.rf.a54eb7789102310168f7f29b7a386c52.jpg,1.0,surface of the water
vid_000112_frame0000045_jpg.rf.63c392387a5bc530a4a15bf4a3934e5a.jpg,1.0,surface of the water
vid_000112_frame0000051_jpg.rf.d725351c1025d3d99a2c6b2df96d503c.jpg,1.0,under the water
vid_000112_frame0000050_jpg.rf.4d158a66dab71b37f243510954b25c39.jpg,1.0,surface of the water
vid_000112_frame0000052_jpg.rf.0f90854278c97de027ce141e74862725.jpg,1.0,surface of the water
vid_000112_frame0000058_jpg.rf.14d0ce327ab6359755b8bab854af630e.jpg,1.0,surface of the water
vid_000118_frame0000005_jpg.rf.989b45145388115b2ebadbb3d8bac973.jpg,1.0,surface of the water
vid_000112_frame0000054_jpg.rf.bcd2bc55510291cf46c6fe42445afbed.jpg,1.0,surface of the water
vid_000116_frame0000032_jpg.rf.9ba377d70f4ae23efecaa4007b2b4410.jpg,1.0,surface of the water
vid_000118_frame0000008_jpg.rf.af8712f38a6f4ffb5d30d0206b48fa77.jpg,1.0,surface of the water
vid_000112_frame0000056_jpg.rf.be38fec2853c1d58416022af8b7b79a1.jpg,1.0,surface of the water
vid_000112_frame0000053_jpg.rf.98e5437e309c4427a5fc68659fa58915.jpg,1.0,surface of the water
vid_000118_frame0000001_jpg.rf.784026d10369537298a5f26b448a9928.jpg,1.0,surface of the water
vid_000116_frame0000041_jpg.rf.87ade02aa3e27342dfc14481dd2632d3.jpg,1.0,surface of the water
vid_000112_frame0000057_jpg.rf.d226e979c1ad665cfe94b7b26e5c35b8.jpg,1.0,surface of the water
vid_000118_frame0000028_jpg.rf.bb67a9e9d65f328983c76abfc0fcd0e1.jpg,1.0,surface of the water
vid_000118_frame0000014_jpg.rf.20fb32c97d2fc6d73df66784e49adf99.jpg,1.0,surface of the water
vid_000118_frame0000012_jpg.rf.df47db5c519143294a467fdda5292f4b.jpg,1.0,surface of the water
vid_000118_frame0000010_jpg.rf.790dc2bdee69c8e34d87126ec89bcd7f.jpg,1.0,surface of the water
vid_000118_frame0000031_jpg.rf.acd0aad9ac16b962702e7d52522f8263.jpg,1.0,surface of the water
vid_000118_frame0000019_jpg.rf.bde43136b538d411bef49f7ba3abb129.jpg,1.0,under the water
vid_000118_frame0000018_jpg.rf.504b7e63a6644a70064979caf1d71c53.jpg,1.0,surface of the water
vid_000118_frame0000036_jpg.rf.75bfbbc881c68e2421f8a92cf19c857e.jpg,1.0,surface of the water
vid_000118_frame0000037_jpg.rf.fe0d8340b3e936b44475461a84af2952.jpg,1.0,under the water
vid_000118_frame0000038_jpg.rf.f89a56831331a0277773dd09feb33076.jpg,1.0,under the water
vid_000120_frame0000001_jpg.rf.def26687ea18939ab136827eb1ef1dd1.jpg,2.0,surface of the water
vid_000120_frame0000007_jpg.rf.cda2bba38d25d3a0090d897c0d7d463a.jpg,2.0,under the water
vid_000120_frame0000015_jpg.rf.80180a69664ce6efd33867a3e9ec797c.jpg,1.0,under the water
vid_000120_frame0000017_jpg.rf.a5ae64ae066ce7fe215bcfa0e99b4bdf.jpg,1.0,surface of the water
vid_000120_frame0000008_jpg.rf.1301f0e45fa957a464156e2f84d746d9.jpg,2.0,under the water
vid_000120_frame0000019_jpg.rf.12f15292a7d6a67cd205b658681b3512.jpg,2.0,under the water
vid_000121_frame0000001_jpg.rf.70b8560e6f2e312e5c30f3b46c8ac11f.jpg,1.0,surface of the water
vid_000121_frame0000003_jpg.rf.175f1ef0553db1945255b3e1e222ffe1.jpg,1.0,under the water
vid_000121_frame0000007_jpg.rf.d32188d0e70e9bdcb1fcd430582e3921.jpg,1.0,surface of the water
vid_000121_frame0000008_jpg.rf.71fd20be8bf0c2c3b061e30603ea40e3.jpg,1.0,surface of the water
vid_000121_frame0000011_jpg.rf.648a41a6d2091985ca4d0cf55b522ae8.jpg,1.0,surface of the water
vid_000121_frame0000020_jpg.rf.b5e5da0c34a09c8f895ce3448b353b1d.jpg,1.0,surface of the water
vid_000121_frame0000023_jpg.rf.c8c61e55aaee047d5fb6064727213594.jpg,1.0,surface of the water
vid_000122_frame0000005_jpg.rf.e5dfc6a3e4f74dee84c82a535738f16f.jpg,1.0,surface of the water
vid_000121_frame0000031_jpg.rf.29e13bd821be48f82bfd9c40b3d4af5e.jpg,1.0,surface of the water
vid_000122_frame0000007_jpg.rf.6bc8203490c5cc7bf135e188050a03de.jpg,1.0,surface of the water
vid_000121_frame0000032_jpg.rf.5ab08827a9edad7fc2d05887493f3615.jpg,1.0,surface of the water
vid_000122_frame0000010_jpg.rf.5c3edef8730d02b4b7ac3b34109a324f.jpg,1.0,under the water
vid_000122_frame0000018_jpg.rf.b62228ae36300c601ba499195debc416.jpg,1.0,surface of the water
vid_000122_frame0000019_jpg.rf.740840d34be24e46b7beedc356277264.jpg,1.0,surface of the water
vid_000122_frame0000033_jpg.rf.98f8ace8c2e362b86b19445bec64e4d6.jpg,1.0,surface of the water
vid_000122_frame0000037_jpg.rf.3e8f469640f79e4921193c72eea28fa9.jpg,1.0,surface of the water
vid_000122_frame0000041_jpg.rf.54989958e573dd2310524b7aeec64d7f.jpg,1.0,under the water
vid_000122_frame0000050_jpg.rf.c7641aa10e23995b9c2de0064c99efb9.jpg,1.0,surface of the water
vid_000122_frame0000043_jpg.rf.29477c26af361681b01dd94295ddf84d.jpg,1.0,surface of the water
vid_000122_frame0000049_jpg.rf.aa1112c99ede692cf5bcff34afc241e1.jpg,1.0,surface of the water
vid_000122_frame0000056_jpg.rf.aa1e5a79066028215d998bd310ce7387.jpg,1.0,surface of the water
vid_000122_frame0000053_jpg.rf.37811237a9beeb8e19917c7142bbe85d.jpg,1.0,surface of the water
vid_000122_frame0000057_jpg.rf.412eb9e06fdf6c3e7973f53f3d2edf7a.jpg,1.0,surface of the water
vid_000122_frame0000058_jpg.rf.56e9de659f8025f75c0ce86b06261a8b.jpg,1.0,surface of the water
vid_000122_frame0000060_jpg.rf.2bcb1ff99ec2453c4c0b77fcfae5c4ae.jpg,1.0,surface of the water
vid_000122_frame0000065_jpg.rf.ab9b0850eee9173daab625a6aab91cf5.jpg,1.0,surface of the water
vid_000122_frame0000066_jpg.rf.19dae9b579ede2235ba7042c62170e53.jpg,1.0,surface of the water
vid_000122_frame0000078_jpg.rf.161167d61b85e707c561eea166572033.jpg,1.0,surface of the water
vid_000122_frame0000075_jpg.rf.b09aafa40a56c63ac522b6e026ce5ca1.jpg,1.0,surface of the water
vid_000122_frame0000076_jpg.rf.0872b3aef4a42867df88087fb66993ca.jpg,1.0,surface of the water
vid_000122_frame0000067_jpg.rf.d0ed9e855ae0a084a4064ad9108ba139.jpg,1.0,under the water
vid_000122_frame0000068_jpg.rf.db9e8dcc6e4e35f2ccb14e259391e2ab.jpg,1.0,surface of the water
vid_000122_frame0000079_jpg.rf.8ba301ac46ec36d718495be09993e576.jpg,1.0,surface of the water
vid_000122_frame0000080_jpg.rf.db0d04410b769072912408c4fcc2ed6e.jpg,1.0,surface of the water
vid_000122_frame0000081_jpg.rf.151316bbf0e4017a99d2867f512fb558.jpg,1.0,surface of the water
vid_000122_frame0000082_jpg.rf.09472ccb3a2d90720f33c7294b5e24f2.jpg,1.0,surface of the water
vid_000123_frame0000005_jpg.rf.8e782b26aacce36c5ab6e75bc7cc0a72.jpg,1.0,surface of the water
vid_000123_frame0000004_jpg.rf.309ea3b41b9c2bdb2f66930d0fb5464d.jpg,1.0,surface of the water
vid_000123_frame0000013_jpg.rf.f35184f3e9db1570f2dfefc4f55b0ade.jpg,1.0,surface of the water
vid_000123_frame0000007_jpg.rf.80059221d7e7be5bfba18ffc7924063a.jpg,1.0,surface of the water
